Ene.& 0&150&48&23.5&$+$& 6&50&41.0&0.3498097&Feb.&15&299&38&04.8&$-$& 6&38&01.7&0.4374299 \\       
    & 1&155&39&54.1&$+$& 6&41&40.7&0.3554327&    &16&302&49&09.8&$-$& 6&44&53.4&0.4334157 \\       
    & 2&160&22&03.1&$+$& 6&30&13.8&0.3611568&    &17&306&04&00.5&$-$& 6&50&36.5&0.4291738 \\       
    & 3&164&55&07.2&$+$& 6&16&39.6&0.3669414&    &18&309&22&55.0&$-$& 6&55&05.8&0.4247131 \\       
    & 4&169&19&26.8&$+$& 6&01&15.9&0.3727489&    &19&312&46&12.2&$-$& 6&58&15.6&0.4200441 \\[1.0ex]
    & 5&173&35&24.8&$+$& 5&44&19.2&0.3785451&    &20&316&14&11.8&$-$& 6&59&59.9&0.4151783 \\       
    & 6&177&43&25.6&$+$& 5&26&04.5&0.3842990&    &21&319&47&14.0&$-$& 7&00&12.0&0.4101289 \\       
    & 7&181&43&54.9&$+$& 5&06&45.2&0.3899824&    &22&323&25&39.8&$-$& 6&58&45.0&0.4049106 \\       
    & 8&185&37&18.6&$+$& 4&46&33.2&0.3955699&    &23&327&09&50.9&$-$& 6&55&31.3&0.3995401 \\       
    & 9&189&24&02.4&$+$& 4&25&39.1&0.4010389&    &24&331&00&09.1&$-$& 6&50&22.9&0.3940362 \\[1.0ex]
    &10&193&04&32.0&$+$& 4&04&12.0&0.4063691&    &25&334&56&57.1&$-$& 6&43&11.6&0.3884197 \\       
    &11&196&39&12.3&$+$& 3&42&19.9&0.4115422&    &26&339&00&37.1&$-$& 6&33&48.8&0.3827142 \\       
    &12&200&08&27.5&$+$& 3&20&10.0&0.4165423&    &27&343&11&31.8&$-$& 6&22&05.9&0.3769456 \\       
    &13&203&32&41.1&$+$& 2&57&48.2&0.4213549&    &28&347&30&03.0&$-$& 6&07&54.5&0.3711429 \\       
    &14&206&52&15.4&$+$& 2&35&19.7&0.4259674&Mar.& 1&351&56&31.9&$-$& 5&51&06.4&0.3653382 \\[1.0ex]
    &15&210&07&31.9&$+$& 2&12&49.1&0.4303685&    & 2&356&31&17.9&$-$& 5&31&34.3&0.3595664 \\       
    &16&213&18&51.2&$+$& 1&50&20.3&0.4345484&    & 3&  1&14&38.7&$-$& 5&09&11.9&0.3538660 \\       
    &17&216&26&33.0&$+$& 1&27&56.5&0.4384982&    & 4&  6&06&49.0&$-$& 4&43&54.8&0.3482784 \\       
    &18&219&30&55.9&$+$& 1&05&40.6&0.4422102&    & 5& 11&07&59.9&$-$& 4&15&40.9&0.3428484 \\       
    &19&222&32&17.9&$+$& 0&43&35.2&0.4456777&    & 6& 16&18&17.6&$-$& 3&44&30.9&0.3376233 \\[1.0ex]
    &20&225&30&56.1&$+$& 0&21&42.5&0.4488947&    & 7& 21&37&42.7&$-$& 3&10&29.4&0.3326529 \\       
    &21&228&27&06.8&$+$& 0&00&04.2&0.4518561&    & 8& 27&06&08.9&$-$& 2&33&45.4&0.3279887 \\       
    &22&231&21&05.9&$-$& 0&21&18.0&0.4545574&    & 9& 32&43&21.8&$-$& 1&54&33.0&0.3236830 \\       
    &23&234&13&08.4&$-$& 0&42&22.5&0.4569945&    &10& 38&28&58.1&$-$& 1&13&11.8&0.3197876 \\       
    &24&237&03&28.9&$-$& 1&03&08.1&0.4591643&    &11& 44&22&24.4&$-$& 0&30&07.5&0.3163529 \\[1.0ex]
    &25&239&52&21.3&$-$& 1&23&33.5&0.4610638&    &12& 50&22&57.0&$+$& 0&14&08.9&0.3134261 \\       
    &26&242&39&59.4&$-$& 1&43&37.6&0.4626906&    &13& 56&29&41.3&$+$& 0&59&00.9&0.3110495 \\       
    &27&245&26&36.4&$-$& 2&03&19.4&0.4640427&    &14& 62&41&32.5&$+$& 1&43&48.0&0.3092591 \\       
    &28&248&12&25.3&$-$& 2&22&37.7&0.4651184&    &15& 68&57&16.5&$+$& 2&27&47.0&0.3080829 \\       
    &29&250&57&38.8&$-$& 2&41&31.7&0.4659167&    &16& 75&15&31.1&$+$& 3&10&14.1&0.3075399 \\[1.0ex]
    &30&253&42&29.2&$-$& 3&00&00.2&0.4664365&    &17& 81&34&48.9&$+$& 3&50&26.6&0.3076388 \\       
    &31&256&27&09.1&$-$& 3&18&02.1&0.4666772&    &18& 87&53&38.9&$+$& 4&27&45.3&0.3083781 \\       
Feb.& 1&259&11&50.6&$-$& 3&35&36.4&0.4666386&    &19& 94&10&30.6&$+$& 5&01&36.4&0.3097457 \\       
    & 2&261&56&45.8&$-$& 3&52&41.8&0.4663207&    &20&100&23&55.9&$+$& 5&31&32.8&0.3117199 \\       
    & 3&264&42&07.1&$-$& 4&09&17.1&0.4657239&    &21&106&32&32.7&$+$& 5&57&14.9&0.3142699 \\[1.0ex]
    & 4&267&28&06.7&$-$& 4&25&20.8&0.4648488&    &22&112&35&07.0&$+$& 6&18&31.4&0.3173578 \\       
    & 5&270&14&57.0&$-$& 4&40&51.6&0.4636966&    &23&118&30&34.7&$+$& 6&35&18.5&0.3209394 \\       
    & 6&273&02&50.4&$-$& 4&55&47.6&0.4622684&    &24&124&18&02.7&$+$& 6&47&39.5&0.3249664 \\       
    & 7&275&51&59.7&$-$& 5&10&07.2&0.4605660&    &25&129&56&49.7&$+$& 6&55&43.4&0.3293880 \\       
    & 8&278&42&38.0&$-$& 5&23&48.3&0.4585916&    &26&135&26&25.8&$+$& 6&59&44.0&0.3341520 \\[1.0ex]
    & 9&281&34&58.5&$-$& 5&36&48.8&0.4563476&    &27&140&46&31.8&$+$& 6&59&58.4&0.3392061 \\       
    &10&284&29&14.8&$-$& 5&49&06.1&0.4538371&    &28&145&56&58.5&$+$& 6&56&45.9&0.3444994 \\       
    &11&287&25&41.2&$-$& 6&00&37.6&0.4510635&    &29&150&57&45.1&$+$& 6&50&26.8&0.3499828 \\       
    &12&290&24&32.0&$-$& 6&11&20.3&0.4480310&    &30&155&48&58.0&$+$& 6&41&21.6&0.3556097 \\       
    &13&293&26&02.4&$-$& 6&21&11.0&0.4447441&    &31&160&30&49.7&$+$& 6&29&50.5&0.3613363 \\[1.0ex]
    &14&296&30&28.0&$-$& 6&30&06.2&0.4412084&Abr.& 1&165&03&37.1&$+$& 6&16&12.6&0.3671222 \\       
    &15&299&38&04.8&$-$& 6&38&01.7&0.4374299&    & 2&169&27&40.7&$+$& 6&00&45.8&0.3729298 \\[1.0ex]
